GEOID,SUMLEV,STATE,COUNTY,CBSA,CSA,NECTA,CNECTA,NAME,POP100,HU100,POP100.2000,HU100.2000,P001001,P001001.2000
17031711400,140,17,031,16980,176,,,Census Tract 7114,2654,958,2974,992,2654,2974
17031711500,140,17,031,16980,176,,,Census Tract 7115,2539,926,2933,928,2539,2933
17031730201,140,17,031,16980,176,,,Census Tract 7302.01,5941,2642,6569,2609,5941,6569
17031730202,140,17,031,16980,176,,,Census Tract 7302.02,3115,1111,3444,1096,3115,3444
17031730300,140,17,031,16980,176,,,Census Tract 7303,1166,465,1331,444,1166,1331
17031730400,140,17,031,16980,176,,,Census Tract 7304,3514,1363,4127,1416,3514,4127
17031730500,140,17,031,16980,176,,,Census Tract 7305,4388,1664,5077,1702,4388,5077
17031730600,140,17,031,16980,176,,,Census Tract 7306,3614,1355,3951,1295,3614,3951
17031740300,140,17,031,16980,176,,,Census Tract 7403,4713,1834,4742,1824,4713,4742
17031750500,140,17,031,16980,176,,,Census Tract 7505,5936,2323,6419,2106,5936,6419
17031750600,140,17,031,16980,176,,,Census Tract 7506,3681,1458,4486,1595,3681,4486
17031770201,140,17,031,16980,176,,,Census Tract 7702.01,5894,2936,6041,2855,5894,6041
17031770400,140,17,031,16980,176,,,Census Tract 7704,4505,1824,4560,1742,4505,4560
17031770800,140,17,031,16980,176,,,Census Tract 7708,5582,2170,5405,1945,5582,5405
17031800500,140,17,031,16980,176,,,Census Tract 8005,4901,1762,4974,1709,4901,4974
17031800600,140,17,031,16980,176,,,Census Tract 8006,2400,814,2508,819,2400,2508
17031800900,140,17,031,16980,176,,,Census Tract 8009,4416,1622,4438,1612,4416,4438
17031801601,140,17,031,16980,176,,,Census Tract 8016.01,4234,1761,4611,1686,4234,4611
17031801702,140,17,031,16980,176,,,Census Tract 8017.02,4671,1739,4200,1541,4671,4200
17031801901,140,17,031,16980,176,,,Census Tract 8019.01,4369,2104,4631,2151,4369,4631
17031802004,140,17,031,16980,176,,,Census Tract 8020.04,5381,2325,5581,2308,5381,5581
17031802200,140,17,031,16980,176,,,Census Tract 8022,4410,1896,4192,1757,4410,4192
17031802403,140,17,031,16980,176,,,Census Tract 8024.03,1399,899,1339,861,1399,1339
17031802605,140,17,031,16980,176,,,Census Tract 8026.05,6799,3082,6993,3095,6799,6993
17031802607,140,17,031,16980,176,,,Census Tract 8026.07,1444,542,1522,540,1444,1522
17031802801,140,17,031,16980,176,,,Census Tract 8028.01,4793,1884,4890,1877,4793,4890
17031802802,140,17,031,16980,176,,,Census Tract 8028.02,6594,2534,6686,2500,6594,6686
17031803200,140,17,031,16980,176,,,Census Tract 8032,5586,2459,5640,2339,5586,5640
17031803605,140,17,031,16980,176,,,Census Tract 8036.05,7253,2727,7024,2617,7253,7024
17031803607,140,17,031,16980,176,,,Census Tract 8036.07,5164,1865,5711,1864,5164,5711
17031804305,140,17,031,16980,176,,,Census Tract 8043.05,7216,2543,7184,2515,7216,7184
17031804405,140,17,031,16980,176,,,Census Tract 8044.05,3701,1104,3012,952,3701,3012
17031804506,140,17,031,16980,176,,,Census Tract 8045.06,5461,1937,3331,1181,5461,3331
17031804508,140,17,031,16980,176,,,Census Tract 8045.08,2244,827,2201,827,2244,2201
17031804609,140,17,031,16980,176,,,Census Tract 8046.09,5672,2624,5820,2638,5672,5820
17031804611,140,17,031,16980,176,,,Census Tract 8046.11,4359,2022,4400,2017,4359,4400
17031804713,140,17,031,16980,176,,,Census Tract 8047.13,4694,2337,4575,2311,4694,4575
17031804716,140,17,031,16980,176,,,Census Tract 8047.16,5490,1837,5855,1821,5490,5855
17031804804,140,17,031,16980,176,,,Census Tract 8048.04,6537,2681,6389,2576,6537,6389
17031804806,140,17,031,16980,176,,,Census Tract 8048.06,3751,1144,3949,1142,3751,3949
17031804901,140,17,031,16980,176,,,Census Tract 8049.01,6648,2659,6129,2403,6648,6129
17031805108,140,17,031,16980,176,,,Census Tract 8051.08,6699,2732,6787,2623,6699,6787
17031805112,140,17,031,16980,176,,,Census Tract 8051.12,3558,1494,3886,1333,3558,3886
17031805402,140,17,031,16980,176,,,Census Tract 8054.02,5095,2137,5196,2130,5095,5196
17031805502,140,17,031,16980,176,,,Census Tract 8055.02,3888,1499,3993,1504,3888,3993
17031805902,140,17,031,16980,176,,,Census Tract 8059.02,6449,2318,6710,2288,6449,6710
17031806004,140,17,031,16980,176,,,Census Tract 8060.04,7604,2992,7461,2912,7604,7461
17031806201,140,17,031,16980,176,,,Census Tract 8062.01,4196,2367,3452,1829,4196,3452
17031806202,140,17,031,16980,176,,,Census Tract 8062.02,4550,2708,3743,2092,4550,3743
17031806801,140,17,031,16980,176,,,Census Tract 8068.01,4225,1559,4593,1561,4225,4593
17031807000,140,17,031,16980,176,,,Census Tract 8070,5736,2194,5280,2077,5736,5280
17031807200,140,17,031,16980,176,,,Census Tract 8072,5912,2051,6024,2033,5912,6024
17031807300,140,17,031,16980,176,,,Census Tract 8073,7191,3109,6709,2867,7191,6709
17031807600,140,17,031,16980,176,,,Census Tract 8076,6540,2218,6350,2200,6540,6350
17031808200,140,17,031,16980,176,,,Census Tract 8082,5196,1995,5261,2046,5196,5261
17031808600,140,17,031,16980,176,,,Census Tract 8086,2015,729,1913,732,2015,1913
17031808702,140,17,031,16980,176,,,Census Tract 8087.02,5504,499,5792,626,5504,5792
17031808900,140,17,031,16980,176,,,Census Tract 8089,4101,1836,4012,1753,4101,4012
17031809000,140,17,031,16980,176,,,Census Tract 8090,3976,1658,3760,1634,3976,3760
17031809600,140,17,031,16980,176,,,Census Tract 8096,3301,1238,3497,1327,3301,3497
17031809800,140,17,031,16980,176,,,Census Tract 8098,2717,1171,2803,1155,2717,2803
17031810100,140,17,031,16980,176,,,Census Tract 8101,4253,2204,4568,2196,4253,4568
17031810502,140,17,031,16980,176,,,Census Tract 8105.02,5164,2051,5075,2025,5164,5075
17031811200,140,17,031,16980,176,,,Census Tract 8112,5270,2000,5334,2004,5270,5334
17031811702,140,17,031,16980,176,,,Census Tract 8117.02,5124,1878,5059,1929,5124,5059
17031811800,140,17,031,16980,176,,,Census Tract 8118,5399,1774,5271,1768,5399,5271
17031812801,140,17,031,16980,176,,,Census Tract 8128.01,2943,2036,2927,1896,2943,2927
17031812802,140,17,031,16980,176,,,Census Tract 8128.02,2444,1474,2430,1373,2444,2430
17031813200,140,17,031,16980,176,,,Census Tract 8132,4251,1727,4278,1680,4251,4278
17031813302,140,17,031,16980,176,,,Census Tract 8133.02,3934,1074,4574,1136,3934,4574
17031813802,140,17,031,16980,176,,,Census Tract 8138.02,5130,1534,5489,1559,5130,5489
17031813900,140,17,031,16980,176,,,Census Tract 8139,6329,1725,6537,1802,6329,6537
17031814300,140,17,031,16980,176,,,Census Tract 8143,4884,1397,4469,1357,4884,4469
17031814500,140,17,031,16980,176,,,Census Tract 8145,4978,1501,4653,1532,4978,4653
17031814600,140,17,031,16980,176,,,Census Tract 8146,5723,1908,5728,1957,5723,5728
17031814800,140,17,031,16980,176,,,Census Tract 8148,6466,2315,6160,2340,6466,6160
17031814900,140,17,031,16980,176,,,Census Tract 8149,6181,2719,5706,2717,6181,5706
17031817300,140,17,031,16980,176,,,Census Tract 8173,2653,965,2908,1010,2653,2908
17031818100,140,17,031,16980,176,,,Census Tract 8181,2318,917,2263,913,2318,2263
17031818600,140,17,031,16980,176,,,Census Tract 8186,4715,2167,4876,2168,4715,4876
17031818700,140,17,031,16980,176,,,Census Tract 8187,3625,1507,3548,1449,3625,3548
17031818800,140,17,031,16980,176,,,Census Tract 8188,5556,2265,5628,2291,5556,5628
17031819200,140,17,031,16980,176,,,Census Tract 8192,6107,2365,5859,2345,6107,5859
17031819900,140,17,031,16980,176,,,Census Tract 8199,3398,1194,3109,1120,3398,3109
17031820300,140,17,031,16980,176,,,Census Tract 8203,5353,1840,5194,1775,5353,5194
17031820606,140,17,031,16980,176,,,Census Tract 8206.06,3650,1650,3365,1427,3650,3365
17031821001,140,17,031,16980,176,,,Census Tract 8210.01,5233,1746,5079,1726,5233,5079
17031821401,140,17,031,16980,176,,,Census Tract 8214.01,3338,1432,3803,1432,3338,3803
17031821402,140,17,031,16980,176,,,Census Tract 8214.02,3587,1418,3555,1275,3587,3555
17031821500,140,17,031,16980,176,,,Census Tract 8215,2341,857,2777,890,2341,2777
17031822000,140,17,031,16980,176,,,Census Tract 8220,4349,1935,4467,1938,4349,4467
17031823002,140,17,031,16980,176,,,Census Tract 8230.02,6077,2395,6149,2366,6077,6149
17031823603,140,17,031,16980,176,,,Census Tract 8236.03,2702,803,3060,826,2702,3060
17031823604,140,17,031,16980,176,,,Census Tract 8236.04,3578,1405,2923,1119,3578,2923
17031823702,140,17,031,16980,176,,,Census Tract 8237.02,6650,2840,6999,2814,6650,6999
17031823704,140,17,031,16980,176,,,Census Tract 8237.04,4020,1406,4116,1384,4020,4116
17031823805,140,17,031,16980,176,,,Census Tract 8238.05,2953,1552,2856,1529,2953,2856
17031823806,140,17,031,16980,176,,,Census Tract 8238.06,3716,1779,3593,1753,3716,3593
17031824106,140,17,031,16980,176,,,Census Tract 8241.06,7063,2715,7552,2705,7063,7552
17031824116,140,17,031,16980,176,,,Census Tract 8241.16,4718,2017,4613,1963,4718,4613
17031824123,140,17,031,16980,176,,,Census Tract 8241.23,7756,2950,8084,2883,7756,8084
17031825000,140,17,031,16980,176,,,Census Tract 8250,5103,2107,5723,2109,5103,5723
17031825303,140,17,031,16980,176,,,Census Tract 8253.03,3872,1768,3929,1685,3872,3929
17031825505,140,17,031,16980,176,,,Census Tract 8255.05,5525,1903,5392,1759,5525,5392
17031825801,140,17,031,16980,176,,,Census Tract 8258.01,3550,1720,4085,1747,3550,4085
17031826000,140,17,031,16980,176,,,Census Tract 8260,3334,1300,3561,1416,3334,3561
17031826402,140,17,031,16980,176,,,Census Tract 8264.02,5132,1873,5533,1874,5132,5533
17031826500,140,17,031,16980,176,,,Census Tract 8265,5936,2235,6846,2373,5936,6846
17031826700,140,17,031,16980,176,,,Census Tract 8267,5569,2383,6253,2400,5569,6253
17031826902,140,17,031,16980,176,,,Census Tract 8269.02,1643,698,2139,733,1643,2139
17031827000,140,17,031,16980,176,,,Census Tract 8270,3624,1378,4317,1419,3624,4317
17031827300,140,17,031,16980,176,,,Census Tract 8273,2947,1296,3948,1397,2947,3948
17031827400,140,17,031,16980,176,,,Census Tract 8274,4298,1856,5088,1822,4298,5088
17031827600,140,17,031,16980,176,,,Census Tract 8276,3463,1229,3830,1231,3463,3830
17031827700,140,17,031,16980,176,,,Census Tract 8277,2902,1116,3174,1119,2902,3174
17031827805,140,17,031,16980,176,,,Census Tract 8278.05,2866,1109,3132,1116,2866,3132
17031828504,140,17,031,16980,176,,,Census Tract 8285.04,5977,2042,5749,1923,5977,5749
17031828602,140,17,031,16980,176,,,Census Tract 8286.02,4562,1632,4755,1621,4562,4755
17031829301,140,17,031,16980,176,,,Census Tract 8293.01,3982,1433,3716,1404,3982,3716
17031829600,140,17,031,16980,176,,,Census Tract 8296,3062,1244,2990,1142,3062,2990
17031829700,140,17,031,16980,176,,,Census Tract 8297,4349,1427,4810,1516,4349,4810
17031829800,140,17,031,16980,176,,,Census Tract 8298,6820,2747,6992,2702,6820,6992
17031829902,140,17,031,16980,176,,,Census Tract 8299.02,6343,2704,5599,2401,6343,5599
17031830005,140,17,031,16980,176,,,Census Tract 8300.05,3957,1708,3760,1530,3957,3760
17031830201,140,17,031,16980,176,,,Census Tract 8302.01,5351,2468,4929,2279,5351,4929
17031830700,140,17,031,16980,176,,,Census Tract 8307,4247,1847,4441,1941,4247,4441
17031830800,140,17,031,16980,176,,,Census Tract 8308,2391,1470,2542,1484,2391,2542
17031830900,140,17,031,16980,176,,,Census Tract 8309,2877,1369,2676,1103,2877,2676
17031831000,140,17,031,16980,176,,,Census Tract 8310,2138,1159,2063,1154,2138,2063
17031831200,140,17,031,16980,176,,,Census Tract 8312,5021,1548,5442,1456,5021,5442
17031831600,140,17,031,16980,176,,,Census Tract 8316,7270,2659,6767,2264,7270,6767
17031831800,140,17,031,16980,176,,,Census Tract 8318,6322,2381,7049,2367,6322,7049
17031832200,140,17,031,16980,176,,,Census Tract 8322,2940,1626,3161,1748,2940,3161
17031832300,140,17,031,16980,176,,,Census Tract 8323,1870,969,1742,924,1870,1742
17031832400,140,17,031,16980,176,,,Census Tract 8324,3181,1394,3251,1121,3181,3251
17031833000,140,17,031,16980,176,,,Census Tract 8330,2768,1719,1763,1043,2768,1763
17031833300,140,17,031,16980,176,,,Census Tract 8333,2278,1140,2433,1057,2278,2433
17031834000,140,17,031,16980,176,,,Census Tract 8340,3632,1488,4017,1473,3632,4017
17031834300,140,17,031,16980,176,,,Census Tract 8343,6570,2718,7104,2659,6570,7104
17031834500,140,17,031,16980,176,,,Census Tract 8345,1475,692,1723,726,1475,1723
17031834700,140,17,031,16980,176,,,Census Tract 8347,2078,1105,2998,1123,2078,2998
17031834900,140,17,031,16980,176,,,Census Tract 8349,2272,1028,2902,1058,2272,2902
17031835500,140,17,031,16980,176,,,Census Tract 8355,1677,983,2012,1047,1677,2012
17031835600,140,17,031,16980,176,,,Census Tract 8356,1199,550,1408,564,1199,1408
17031835800,140,17,031,16980,176,,,Census Tract 8358,1576,824,1207,487,1576,1207
17031835900,140,17,031,16980,176,,,Census Tract 8359,3271,1755,2896,1421,3271,2896
17031836100,140,17,031,16980,176,,,Census Tract 8361,1761,830,2845,1266,1761,2845
17031836300,140,17,031,16980,176,,,Census Tract 8363,1288,715,1626,796,1288,1626
17031836400,140,17,031,16980,176,,,Census Tract 8364,2979,1658,2378,1230,2979,2378
17031836500,140,17,031,16980,176,,,Census Tract 8365,1496,657,2049,818,1496,2049
17031836600,140,17,031,16980,176,,,Census Tract 8366,2997,1191,3325,1170,2997,3325
17031836700,140,17,031,16980,176,,,Census Tract 8367,2397,958,2619,833,2397,2619
17031836900,140,17,031,16980,176,,,Census Tract 8369,1442,599,1344,527,1442,1344
17031837000,140,17,031,16980,176,,,Census Tract 8370,2085,944,2105,848,2085,2105
17031837100,140,17,031,16980,176,,,Census Tract 8371,1819,948,2011,780,1819,2011
17031837300,140,17,031,16980,176,,,Census Tract 8373,2483,894,2446,781,2483,2446
17031837400,140,17,031,16980,176,,,Census Tract 8374,2279,848,2026,707,2279,2026
17031837800,140,17,031,16980,176,,,Census Tract 8378,2796,1175,2572,829,2796,2572
17031838100,140,17,031,16980,176,,,Census Tract 8381,1713,1387,2077,1345,1713,2077
17031838200,140,17,031,16980,176,,,Census Tract 8382,1578,500,4467,685,1578,4467
17031838800,140,17,031,16980,176,,,Census Tract 8388,3233,1253,3708,1318,3233,3708
17031839500,140,17,031,16980,176,,,Census Tract 8395,1545,938,1662,970,1545,1662
17031839600,140,17,031,16980,176,,,Census Tract 8396,1952,997,1787,868,1952,1787
17031840200,140,17,031,16980,176,,,Census Tract 8402,2338,890,2290,858,2338,2290
17031840400,140,17,031,16980,176,,,Census Tract 8404,3326,1220,3324,1182,3326,3324
17031841000,140,17,031,16980,176,,,Census Tract 8410,849,750,2142,823,849,2142
17031841200,140,17,031,16980,176,,,Census Tract 8412,5262,1911,6455,1949,5262,6455
17031841300,140,17,031,16980,176,,,Census Tract 8413,4463,1752,5464,1916,4463,5464
17031841500,140,17,031,16980,176,,,Census Tract 8415,2962,1230,3607,1190,2962,3607
17031841600,140,17,031,16980,176,,,Census Tract 8416,1166,388,1308,428,1166,1308
17031842100,140,17,031,16980,176,,,Census Tract 8421,6731,2373,7623,2344,6731,7623
17031842300,140,17,031,16980,176,,,Census Tract 8423,3244,1703,2308,1205,3244,2308
17031842500,140,17,031,16980,176,,,Census Tract 8425,2451,892,2844,1018,2451,2844
17031843000,140,17,031,16980,176,,,Census Tract 8430,2378,1148,2788,931,2378,2788
17031843300,140,17,031,16980,176,,,Census Tract 8433,1228,429,1951,779,1228,1951
17031843400,140,17,031,16980,176,,,Census Tract 8434,1451,616,1768,621,1451,1768
17031843600,140,17,031,16980,176,,,Census Tract 8436,2807,1409,3059,1369,2807,3059
17033880100,140,17,033,99999,999,,,Census Tract 8801,2871,1254,2905,1218,2871,2905
17033880200,140,17,033,99999,999,,,Census Tract 8802,3568,1590,3639,1615,3568,3639
17035972500,140,17,035,16660,999,,,Census Tract 9725,3340,1502,3392,1476,3340,3392
17035972600,140,17,035,16660,999,,,Census Tract 9726,4518,1872,4611,1906,4518,4611
17037000200,140,17,037,16980,176,,,Census Tract 2,5013,1854,4355,1561,5013,4355
17037000800,140,17,037,16980,176,,,Census Tract 8,6836,2888,5464,2110,6836,5464
17037001001,140,17,037,16980,176,,,Census Tract 10.01,7025,2688,5362,2057,7025,5362
17037001002,140,17,037,16980,176,,,Census Tract 10.02,5782,3015,4414,2308,5782,4414
17037001500,140,17,037,16980,176,,,Census Tract 15,3807,1655,3789,1589,3807,3789
17037001800,140,17,037,16980,176,,,Census Tract 18,4002,1634,3790,1439,4002,3790
17039971400,140,17,039,99999,999,,,Census Tract 9714,2731,1214,2738,1176,2731,2738
17039971600,140,17,039,99999,999,,,Census Tract 9716,3753,1658,3749,1510,3753,3749
17039971700,140,17,039,99999,999,,,Census Tract 9717,3511,1581,3468,1512,3511,3468
17041952000,140,17,041,99999,999,,,Census Tract 9520,2345,1141,2634,1141,2345,2634
17041952100,140,17,041,99999,999,,,Census Tract 9521,4081,1791,3968,1630,4081,3968
17041952200,140,17,041,99999,999,,,Census Tract 9522,4497,2121,4711,2079,4497,4711
17043840103,140,17,043,16980,176,,,Census Tract 8401.03,6446,2570,6181,2362,6446,6181
17043840201,140,17,043,16980,176,,,Census Tract 8402.01,5836,2267,5333,2103,5836,5333
17043840202,140,17,043,16980,176,,,Census Tract 8402.02,5260,1774,5477,1652,5260,5477
17043840901,140,17,043,16980,176,,,Census Tract 8409.01,3532,1650,3703,1492,3532,3703
17043840904,140,17,043,16980,176,,,Census Tract 8409.04,4251,1789,3749,1613,4251,3749
17043840911,140,17,043,16980,176,,,Census Tract 8409.11,3115,944,3087,886,3115,3087
17043841104,140,17,043,16980,176,,,Census Tract 8411.04,4469,1551,4686,1499,4469,4686
17043841110,140,17,043,16980,176,,,Census Tract 8411.10,3517,1310,3770,1361,3517,3770
17043841207,140,17,043,16980,176,,,Census Tract 8412.07,3068,885,2956,829,3068,2956
17043841208,140,17,043,16980,176,,,Census Tract 8412.08,5234,2072,5045,1941,5234,5045
17043841307,140,17,043,16980,176,,,Census Tract 8413.07,6172,1986,6586,1977,6172,6586
17043841321,140,17,043,16980,176,,,Census Tract 8413.21,2510,820,2507,793,2510,2507
17043841403,140,17,043,16980,176,,,Census Tract 8414.03,3943,1517,3991,1433,3943,3991
17043841606,140,17,043,16980,176,,,Census Tract 8416.06,2061,929,2081,917,2061,2081
17043841706,140,17,043,16980,176,,,Census Tract 8417.06,4113,1595,3428,1386,4113,3428
17043841802,140,17,043,16980,176,,,Census Tract 8418.02,5078,1758,5363,1734,5078,5363
17043841902,140,17,043,16980,176,,,Census Tract 8419.02,4147,888,4187,857,4147,4187
17043842604,140,17,043,16980,176,,,Census Tract 8426.04,4255,2096,4685,1957,4255,4685
17043842708,140,17,043,16980,176,,,Census Tract 8427.08,2566,909,2807,985,2566,2807
17043842710,140,17,043,16980,176,,,Census Tract 8427.10,3684,1802,3942,1832,3684,3942
17043843302,140,17,043,16980,176,,,Census Tract 8433.02,3014,1129,3118,1093,3014,3118
17043843602,140,17,043,16980,176,,,Census Tract 8436.02,3225,1207,3285,1201,3225,3285
17043844002,140,17,043,16980,176,,,Census Tract 8440.02,4268,1447,4246,1434,4268,4246
17043844100,140,17,043,16980,176,,,Census Tract 8441,3979,1389,3820,1397,3979,3820
17043844201,140,17,043,16980,176,,,Census Tract 8442.01,5838,2202,6040,2283,5838,6040
17043844202,140,17,043,16980,176,,,Census Tract 8442.02,2649,946,2730,944,2649,2730
17043844701,140,17,043,16980,176,,,Census Tract 8447.01,4253,1706,4475,1672,4253,4475
17043844702,140,17,043,16980,176,,,Census Tract 8447.02,5609,2009,5583,1871,5609,5583
17043844902,140,17,043,16980,176,,,Census Tract 8449.02,4133,1744,3946,1622,4133,3946
17043845000,140,17,043,16980,176,,,Census Tract 8450,5254,2209,5294,2182,5254,5294
17043845502,140,17,043,16980,176,,,Census Tract 8455.02,4963,2876,4625,2753,4963,4625
17043845505,140,17,043,16980,176,,,Census Tract 8455.05,4507,1685,4497,1604,4507,4497
17043845704,140,17,043,16980,176,,,Census Tract 8457.04,4754,2080,4939,2069,4754,4939
17043845811,140,17,043,16980,176,,,Census Tract 8458.11,3838,1666,3966,1664,3838,3966
17043846002,140,17,043,16980,176,,,Census Tract 8460.02,4074,2166,4240,2111,4074,4240
17043846205,140,17,043,16980,176,,,Census Tract 8462.05,3653,1213,3788,1186,3653,3788
17043846305,140,17,043,16980,176,,,Census Tract 8463.05,5802,2267,6065,2181,5802,6065
17043846311,140,17,043,16980,176,,,Census Tract 8463.11,5368,2171,5660,2198,5368,5660
17043846314,140,17,043,16980,176,,,Census Tract 8463.14,3216,1380,3265,1306,3216,3265
17043846315,140,17,043,16980,176,,,Census Tract 8463.15,4315,1573,4382,1489,4315,4382
17043846404,140,17,043,16980,176,,,Census Tract 8464.04,5931,2857,5675,2819,5931,5675
17043846411,140,17,043,16980,176,,,Census Tract 8464.11,3956,1920,2654,1344,3956,2654
17043846504,140,17,043,16980,176,,,Census Tract 8465.04,6270,2565,6014,2519,6270,6014
17043846523,140,17,043,16980,176,,,Census Tract 8465.23,2651,955,2807,953,2651,2807
17043846603,140,17,043,16980,176,,,Census Tract 8466.03,4261,1265,4163,1239,4261,4163
17045070200,140,17,045,99999,999,,,Census Tract 702,1991,969,2197,1008,1991,2197
17045070300,140,17,045,99999,999,,,Census Tract 703,4293,2069,5009,2060,4293,5009
17047956900,140,17,047,99999,999,,,Census Tract 9569,2409,1129,2534,1103,2409,2534
17047957100,140,17,047,99999,999,,,Census Tract 9571,2136,1041,2189,1067,2136,2189
17049950300,140,17,049,20820,999,,,Census Tract 9503,4210,1710,3987,1585,4210,3987
17051950500,140,17,051,99999,999,,,Census Tract 9505,2869,1224,2578,1110,2869,2578
17051950800,140,17,051,99999,999,,,Census Tract 9508,5138,1690,4852,1558,5138,4852
17051950900,140,17,051,99999,999,,,Census Tract 9509,2089,1060,2342,1082,2089,2342
17051951000,140,17,051,99999,999,,,Census Tract 9510,2250,976,2291,1022,2250,2291
17053961600,140,17,053,16580,999,,,Census Tract 9616,1992,918,2029,832,1992,2029
17053961700,140,17,053,16580,999,,,Census Tract 9617,2236,962,2214,898,2236,2214
17055040600,140,17,055,99999,999,,,Census Tract 406,2673,1343,2743,1318,2673,2743
17055040700,140,17,055,99999,999,,,Census Tract 407,4426,2037,4478,2076,4426,4478
17055041100,140,17,055,99999,999,,,Census Tract 411,3563,1598,3508,1575,3563,3508
17055041200,140,17,055,99999,999,,,Census Tract 412,3750,1664,3284,1371,3750,3284
17057952900,140,17,057,15900,426,,,Census Tract 9529,3243,1384,2852,1174,3243,2852
17057953000,140,17,057,15900,426,,,Census Tract 9530,2348,1101,2688,1158,2348,2688
17057953600,140,17,057,15900,426,,,Census Tract 9536,4691,2219,4895,2223,4691,4895
17061973700,140,17,061,99999,999,,,Census Tract 9737,1828,935,2249,933,1828,2249
17063000600,140,17,063,16980,176,,,Census Tract 6,2917,1185,2773,1042,2917,2773
17065973100,140,17,065,34500,999,,,Census Tract 9731,3208,1616,3288,1593,3208,3288
17065973200,140,17,065,34500,999,,,Census Tract 9732,2465,1214,2475,1127,2465,2475
17067954000,140,17,067,99999,999,,,Census Tract 9540,2544,1372,2451,1046,2544,2451
17067954100,140,17,067,99999,999,,,Census Tract 9541,3398,1491,3377,1466,3398,3377
17071973500,140,17,071,15460,999,,,Census Tract 9735,2948,1357,3206,1384,2948,3206
17073030100,140,17,073,19340,999,,,Census Tract 301,5929,2434,5961,2353,5929,5961
17073030300,140,17,073,19340,999,,,Census Tract 303,7146,3290,7053,3068,7146,7053
17073030600,140,17,073,19340,999,,,Census Tract 306,2879,1356,3182,1427,2879,3182
17075950800,140,17,075,99999,999,,,Census Tract 9508,2521,1147,2672,1104,2521,2672
17075950900,140,17,075,99999,999,,,Census Tract 9509,2440,1198,2779,1260,2440,2779
17077010100,140,17,077,16060,166,,,Census Tract 101,3539,1496,3336,1350,3539,3336
17077010300,140,17,077,16060,166,,,Census Tract 103,3115,1430,3269,1415,3115,3269
17077010400,140,17,077,16060,166,,,Census Tract 104,4627,2067,4530,1886,4627,4530
17077010700,140,17,077,16060,166,,,Census Tract 107,3400,1767,8268,1891,3400,8268
17077010800,140,17,077,16060,166,,,Census Tract 108,3910,2011,3946,2202,3910,3946
17077011000,140,17,077,16060,166,,,Census Tract 110,6121,3133,5714,2767,6121,5714
17077011100,140,17,077,16060,166,,,Census Tract 111,3177,1948,3299,1892,3177,3299
17079977400,140,17,079,99999,999,,,Census Tract 9774,2896,1401,3145,1527,2896,3145
17081050100,140,17,081,34500,999,,,Census Tract 501,4181,1844,4427,1867,4181,4427
17081050200,140,17,081,34500,999,,,Census Tract 502,3120,1301,3149,1255,3120,3149
17081050800,140,17,081,34500,999,,,Census Tract 508,4231,1868,4021,1679,4231,4021
17081051000,140,17,081,34500,999,,,Census Tract 510,1446,768,1623,890,1446,1623
17083010100,140,17,083,41180,476,,,Census Tract 101,5150,2158,4910,1995,5150,4910
17083010300,140,17,083,41180,476,,,Census Tract 103,4173,1695,3991,1592,4173,3991
17083010401,140,17,083,41180,476,,,Census Tract 104.01,6363,2800,6001,2505,6363,6001
17085020100,140,17,085,99999,999,,,Census Tract 201,4419,2761,4446,4185,4419,4446
17085020402,140,17,085,99999,999,,,Census Tract 204.02,3102,1840,2826,1495,3102,2826
17087977700,140,17,087,99999,999,,,Census Tract 9777,2979,1335,2514,1180,2979,2514
17089850202,140,17,089,16980,176,,,Census Tract 8502.02,6977,1746,7135,1743,6977,7135
17089850400,140,17,089,16980,176,,,Census Tract 8504,2305,1061,2388,987,2305,2388
17089850800,140,17,089,16980,176,,,Census Tract 8508,7184,2248,6699,2264,7184,6699
17089851600,140,17,089,16980,176,,,Census Tract 8516,6771,2384,6552,2400,6771,6552
17089851801,140,17,089,16980,176,,,Census Tract 8518.01,7526,2674,7209,2460,7526,7209
17089851905,140,17,089,16980,176,,,Census Tract 8519.05,11676,4414,6754,2521,11676,6754
17089851909,140,17,089,16980,176,,,Census Tract 8519.09,4153,1672,4293,1590,4153,4293
17089852001,140,17,089,16980,176,,,Census Tract 8520.01,4278,1707,4654,1594,4278,4654
17089852003,140,17,089,16980,176,,,Census Tract 8520.03,7926,3200,7438,2670,7926,7438
17089852300,140,17,089,16980,176,,,Census Tract 8523,2002,1069,1781,975,2002,1781
17089853007,140,17,089,16980,176,,,Census Tract 8530.07,5440,1895,4718,1620,5440,4718
17089853400,140,17,089,16980,176,,,Census Tract 8534,9809,2514,7784,1835,9809,7784
17089853600,140,17,089,16980,176,,,Census Tract 8536,8837,2577,7291,1963,8837,7291
17089854200,140,17,089,16980,176,,,Census Tract 8542,6094,1714,4474,1367,6094,4474
17089854501,140,17,089,16980,176,,,Census Tract 8545.01,15186,5019,6297,2177,15186,6297
17089854600,140,17,089,16980,176,,,Census Tract 8546,3748,1416,3953,1282,3748,3953
17091010400,140,17,091,28100,176,,,Census Tract 104,4982,1907,4588,1664,4982,4588
17091010500,140,17,091,28100,176,,,Census Tract 105,7142,2682,6031,2402,7142,6031
17091010601,140,17,091,28100,176,,,Census Tract 106.01,5406,1871,4110,1422,5406,4110
17091010602,140,17,091,28100,176,,,Census Tract 106.02,5822,2359,4425,1794,5822,4425
